sku_id,total_quantity,total_sales,transactions,stores,channels,first_sale,last_sale
SKU03946,2072,1658925.64,1099,30,3,2022-01-02,2025-12-31
SKU03947,5591,2456995.12,2983,30,3,2022-01-02,2025-12-31
SKU03948,2996,191664.73,1589,30,3,2022-01-03,2025-12-31
SKU03949,2526,2708315.4899999998,1341,30,3,2022-01-01,2025-12-31
SKU03950,1192,355204.5,643,30,3,2022-01-09,2025-12-30
SKU03951,1707,250800.87,915,30,3,2022-01-01,2025-12-29
SKU03952,1957,702098.07,1028,30,3,2022-01-07,2025-12-31
SKU03953,1530,191715.53,812,30,3,2022-01-03,2025-12-30
SKU03954,3354,1177584.63,1780,30,3,2022-01-03,2025-12-31
SKU03955,4621,2129916.79,2492,30,3,2022-01-01,2025-12-31
SKU03956,2931,618551.37,1577,30,3,2022-01-02,2025-12-31
SKU03957,2356,193790.13999999998,1263,30,3,2022-01-01,2025-12-31
SKU03958,1626,1064222.8900000001,867,30,3,2022-01-01,2025-12-29
SKU03959,1525,457056.96,799,30,3,2022-01-03,2025-12-31
SKU03960,3647,587789.04,1970,30,3,2022-01-01,2025-12-31
SKU03961,1255,153702.23,674,30,3,2022-01-02,2025-12-30
SKU03962,2107,593658.23,1129,30,3,2022-01-01,2025-12-31
SKU03963,1345,160567.53,723,30,3,2022-01-03,2025-12-31
SKU03964,1369,141514.47,723,30,3,2022-01-04,2025-12-31
SKU03965,2864,219359.90000000002,1547,30,3,2022-01-02,2025-12-30
SKU03966,1362,472164.77,700,30,3,2022-01-01,2025-12-31
SKU03967,2306,372789.63,1213,30,3,2022-01-01,2025-12-31
SKU03968,1136,127559.06,633,30,3,2022-01-01,2025-12-31
SKU03969,5878,604423.21,3135,30,3,2022-01-02,2025-12-31
SKU03970,2743,1331597.97,1499,30,3,2022-01-02,2025-12-31
SKU03971,2766,4474505.62,1476,30,3,2022-01-01,2025-12-31
SKU03972,1707,413141.69,940,30,3,2022-01-02,2025-12-30
SKU03973,1789,134251.06,949,30,3,2022-01-01,2025-12-31
SKU03974,2595,556116.62,1362,30,3,2022-01-01,2025-12-31
SKU03975,1287,2282984.64,675,30,3,2022-01-01,2025-12-30
SKU03976,1869,791770.44,1000,30,3,2022-01-01,2025-12-30
SKU03977,2745,579728.62,1456,30,3,2022-01-04,2025-12-31
SKU03978,5050,911939.94,2715,30,3,2022-01-01,2025-12-31
SKU03979,5373,4174396.68,2885,30,3,2022-01-01,2025-12-31
SKU03980,1413,417891.37,766,30,3,2022-01-01,2025-12-30
SKU03981,1508,401494.06,808,30,3,2022-01-02,2025-12-30
SKU03982,2623,536815.13,1397,30,3,2022-01-01,2025-12-31
SKU03983,2107,5444583.69,1096,30,3,2022-01-01,2025-12-31
SKU03984,1480,462560.02,754,30,3,2022-01-01,2025-12-29
SKU03985,2148,395524.92,1115,30,3,2022-01-01,2025-12-31
SKU03986,1579,353135.94,842,30,3,2022-01-01,2025-12-31
SKU03987,2102,322456.64999999997,1115,30,3,2022-01-01,2025-12-31
SKU03988,1972,416769.24,1035,30,3,2022-01-01,2025-12-31
SKU03989,2161,1105686.31,1128,30,3,2022-01-03,2025-12-31
SKU03990,2979,1936421.7400000002,1594,30,3,2022-01-01,2025-12-31
SKU03991,1295,3263644.19,704,30,3,2022-01-03,2025-12-25
SKU03992,2352,2437906.48,1220,30,3,2022-01-02,2025-12-31
SKU03993,2128,128801.84999999999,1127,30,3,2022-01-01,2025-12-31
SKU03994,1792,474603.33,951,30,3,2022-01-01,2025-12-31
SKU03995,1978,328917.47,1045,30,3,2022-01-02,2025-12-30
SKU03996,2341,671581.46,1211,30,3,2022-01-02,2025-12-31
SKU03997,1587,460033.79,830,30,3,2022-01-03,2025-12-31
SKU03998,3364,1945115.4000000001,1793,30,3,2022-01-01,2025-12-31
SKU03999,4038,1853768.67,2167,30,3,2022-01-02,2025-12-31
SKU04000,1712,1112207.1400000001,901,30,3,2022-01-01,2025-12-30
SKU04001,1428,246456.81,762,30,3,2022-01-03,2025-12-31
SKU04002,1568,1047737.45,835,30,3,2022-01-06,2025-12-31
SKU04003,1613,1785738.6900000002,879,30,3,2022-01-02,2025-12-31
SKU04004,3793,1107779.8,2016,30,3,2022-01-05,2025-12-31
SKU04005,2410,295279.17,1273,30,3,2022-01-04,2025-12-31
SKU04006,1378,258360.47,730,30,3,2022-01-01,2025-12-29
SKU04007,1343,1371562.42,711,30,3,2022-01-05,2025-12-30
SKU04008,2821,757115.54,1498,30,3,2022-01-04,2025-12-31
SKU04009,1923,115410.38,1006,30,3,2022-01-01,2025-12-29
SKU04010,6464,1528927.1199999999,3410,30,3,2022-01-01,2025-12-31
SKU04011,1333,133488.09,700,30,3,2022-01-04,2025-12-29
SKU04012,13779,8168341.6,7275,30,3,2022-01-01,2025-12-31
SKU04013,1328,563726.11,682,30,3,2022-01-03,2025-12-31
SKU04014,1821,130347.43,951,30,3,2022-01-01,2025-12-30
SKU04015,2643,4214305.78,1448,30,3,2022-01-04,2025-12-31
SKU04016,17074,23949309.98,9011,30,3,2022-01-01,2025-12-31
SKU04017,2709,304117.62,1429,30,3,2022-01-03,2025-12-31
SKU04018,1223,110156.63,660,30,3,2022-01-11,2025-12-30
SKU04019,1228,579122.73,641,30,3,2022-01-01,2025-12-30
SKU04020,2191,6642381.54,1146,30,3,2022-01-01,2025-12-28
SKU04021,1433,243947.66,751,30,3,2022-01-01,2025-12-31
SKU04022,1346,292393.83,694,30,3,2022-01-03,2025-12-31
SKU04023,1690,1422045.48,875,30,3,2022-01-03,2025-12-31
SKU04024,1676,422417.57,901,30,3,2022-01-01,2025-12-31
SKU04025,2541,1297277.41,1382,30,3,2022-01-01,2025-12-31
SKU04026,9107,2072789.78,4825,30,3,2022-01-01,2025-12-31
SKU04027,3757,415612.41000000003,1978,30,3,2022-01-04,2025-12-31
SKU04028,2529,4954389.9,1364,30,3,2022-01-02,2025-12-30
SKU04029,1567,833766.86,839,30,3,2022-01-04,2025-12-29
SKU04030,1607,494611.48000000004,856,30,3,2022-01-01,2025-12-31
SKU04031,2307,1654597.33,1242,30,3,2022-01-02,2025-12-31
SKU04032,24271,4653584.79,12895,30,3,2022-01-01,2025-12-31
SKU04033,7288,964234.67,3848,30,3,2022-01-01,2025-12-31
SKU04034,3333,4882326.58,1830,30,3,2022-01-01,2025-12-31
SKU04035,12025,1566673.78,6409,30,3,2022-01-01,2025-12-31
SKU04036,1786,1621551.75,953,30,3,2022-01-04,2025-12-30
SKU04037,1412,112918.63,758,30,3,2022-01-05,2025-12-31
SKU04038,3801,138473.22999999998,2012,30,3,2022-01-01,2025-12-31
SKU04039,2269,808302.32,1235,30,3,2022-01-01,2025-12-30
SKU04040,1470,1960145.33,812,30,3,2022-01-07,2025-12-30
SKU04041,17216,9358839.979999999,9044,30,3,2022-01-01,2025-12-31
SKU04042,7662,1746304.17,4098,30,3,2022-01-01,2025-12-31
SKU04043,4363,5851494.76,2351,30,3,2022-01-01,2025-12-31
SKU04044,1530,428778.19,808,30,3,2022-01-05,2025-12-29
SKU04045,3312,1923796.7,1809,30,3,2022-01-01,2025-12-31
SKU04046,14587,1564660.24,7739,30,3,2022-01-01,2025-12-31
SKU04047,1561,1168888.86,814,30,3,2022-01-06,2025-12-30
SKU04048,1221,102184.35,637,30,3,2022-01-04,2025-12-30
SKU04049,2086,650817.33,1109,30,3,2022-01-01,2025-12-31
SKU04050,2666,299003.16,1389,30,3,2022-01-04,2025-12-31
SKU04051,3580,5185949.59,1930,30,3,2022-01-02,2025-12-31
SKU04052,1327,503838.47000000003,667,30,3,2022-01-11,2025-12-31
SKU04053,1364,403765.81,733,30,3,2022-01-02,2025-12-24
SKU04054,1218,39570.51,673,30,3,2022-01-04,2025-12-30
SKU04055,2248,299635.77,1162,30,3,2022-01-01,2025-12-31
SKU04056,6901,7613194.27,3714,30,3,2022-01-01,2025-12-31
SKU04057,1492,2145597.28,784,30,3,2022-01-08,2025-12-30
SKU04058,3329,233911.75999999998,1788,30,3,2022-01-01,2025-12-30
SKU04059,1810,189612.16,953,30,3,2022-01-01,2025-12-30
SKU04060,7815,7189811.18,4162,30,3,2022-01-01,2025-12-31
SKU04061,6104,368525.13,3237,30,3,2022-01-01,2025-12-30
SKU04062,1284,4132173.09,693,30,3,2022-01-02,2025-12-30
SKU04063,9448,4194833.42,4976,30,3,2022-01-01,2025-12-31
SKU04064,5505,19824950.99,2963,30,3,2022-01-03,2025-12-31
SKU04065,3548,12443093.26,1894,30,3,2022-01-01,2025-12-31
SKU04066,2884,745518.44,1524,30,3,2022-01-02,2025-12-31
SKU04067,1688,240004.33,904,30,3,2022-01-02,2025-12-31
SKU04068,1609,876490.6,858,30,3,2022-01-06,2025-12-31
SKU04069,3179,1457372.27,1704,30,3,2022-01-02,2025-12-31
SKU04070,1320,50994.73,703,30,3,2022-01-03,2025-12-29
SKU04071,3880,633524.76,2092,30,3,2022-01-03,2025-12-30
SKU04072,1713,281756.29,909,30,3,2022-01-02,2025-12-30
SKU04073,1163,564799.53,645,30,3,2022-01-16,2025-12-31
SKU04074,2375,763815.64,1284,30,3,2022-01-03,2025-12-30
SKU04075,1431,1166180.8800000001,766,30,3,2022-01-01,2025-12-30
SKU04076,1890,294388.23,991,30,3,2022-01-05,2025-12-29
SKU04077,4917,515874.61,2663,30,3,2022-01-03,2025-12-31
SKU04078,5704,1919557.9200000002,3062,30,3,2022-01-01,2025-12-31
SKU04079,2017,428748.54000000004,1084,30,3,2022-01-01,2025-12-31
SKU04080,4117,968491.94,2174,30,3,2022-01-02,2025-12-31
SKU04081,1539,166064.95,802,30,3,2022-01-01,2025-12-31
SKU04082,3546,177700.41999999998,1895,30,3,2022-01-01,2025-12-29
SKU04083,1901,1288584.74,1038,30,3,2022-01-02,2025-12-31
SKU04084,5586,471164.98,3010,30,3,2022-01-02,2025-12-31
SKU04085,1974,338756.93,1053,30,3,2022-01-01,2025-12-30
SKU04086,1481,194131.57,791,30,3,2022-01-01,2025-12-30
SKU04087,1890,141131.77,962,30,3,2022-01-02,2025-12-30
SKU04088,9639,1316976.69,5099,30,3,2022-01-01,2025-12-31
SKU04089,2563,3863132.05,1381,30,3,2022-01-01,2025-12-31
SKU04090,1390,235238.32,771,30,3,2022-01-01,2025-12-31
SKU04091,2156,1192586.68,1136,30,3,2022-01-02,2025-12-31
SKU04092,2548,492558.19,1344,30,3,2022-01-01,2025-12-31
SKU04093,1349,3476912.5100000002,731,30,3,2022-01-02,2025-12-30
SKU04094,3524,658802.43,1877,30,3,2022-01-01,2025-12-31
SKU04095,2323,953091.5399999999,1211,30,3,2022-01-01,2025-12-30
SKU04096,7026,1029535.67,3675,30,3,2022-01-03,2025-12-31
SKU04097,3252,1229966.1500000001,1722,30,3,2022-01-01,2025-12-31
SKU04098,2017,152132.47,1072,30,3,2022-01-02,2025-12-31
SKU04099,4416,9269704.16,2337,30,3,2022-01-01,2025-12-31
SKU04100,1516,219879.2,827,30,3,2022-01-08,2025-12-30
SKU04101,1475,516948.89,766,30,3,2022-01-04,2025-12-28
SKU04102,1181,395788.2,636,30,3,2022-01-03,2025-12-30
SKU04103,5346,524268.88,2852,30,3,2022-01-01,2025-12-31
SKU04104,2689,1448438.68,1424,30,3,2022-01-04,2025-12-30
SKU04105,23046,10056251.549999999,12272,30,3,2022-01-01,2025-12-31
SKU04106,1277,109058.47,715,30,3,2022-01-02,2025-12-28
SKU04107,1225,222110.04,667,30,3,2022-01-03,2025-12-31
SKU04108,2213,548384.5599999999,1181,30,3,2022-01-10,2025-12-30
SKU04109,4393,1420365.24,2368,30,3,2022-01-01,2025-12-31
SKU04110,4291,1788162.1700000002,2214,30,3,2022-01-01,2025-12-31
SKU04111,1493,122737.95,786,30,3,2022-01-02,2025-12-29
SKU04112,2894,296908.18,1515,30,3,2022-01-01,2025-12-31
SKU04113,1664,360256.32,887,30,3,2022-01-05,2025-12-31
SKU04114,1998,2801475.34,1049,30,3,2022-01-01,2025-12-31
SKU04115,1808,2296341.63,961,30,3,2022-01-02,2025-12-31
SKU04116,1503,181660.67,803,30,3,2022-01-03,2025-12-29
SKU04117,1462,789461.26,770,30,3,2022-01-01,2025-12-31
SKU04118,1294,244941.9,679,30,3,2022-01-02,2025-12-30
SKU04119,1962,860625.73,1007,30,3,2022-01-02,2025-12-31
SKU04120,2721,481697.66,1444,30,3,2022-01-02,2025-12-31
SKU04121,1417,3332826.51,734,30,3,2022-01-01,2025-12-31
SKU04122,1918,907697.59,1036,30,3,2022-01-01,2025-12-29
SKU04123,1405,158396.53,756,30,3,2022-01-15,2025-12-31
SKU04124,1491,131085.19,769,30,3,2022-01-01,2025-12-30
SKU04125,3516,720607.97,1850,30,3,2022-01-02,2025-12-31
SKU04126,12058,18543083.25,6286,30,3,2022-01-01,2025-12-31
SKU04127,3909,356188.64,2083,30,3,2022-01-01,2025-12-31
SKU04128,1400,2242576.71,726,30,3,2022-01-01,2025-12-30
SKU04129,1537,1190600.07,808,30,3,2022-01-06,2025-12-30
SKU04130,2032,1332080.67,1089,30,3,2022-01-02,2025-12-31
SKU04131,1683,938656.0,909,30,3,2022-01-01,2025-12-31
SKU04132,4248,8870887.95,2251,30,3,2022-01-01,2025-12-31
SKU04133,2214,374772.92,1182,30,3,2022-01-01,2025-12-31
SKU04134,3583,1340606.19,1929,30,3,2022-01-03,2025-12-31
SKU04135,2168,260944.01,1151,30,3,2022-01-03,2025-12-31
SKU04136,2159,2701012.42,1158,30,3,2022-01-01,2025-12-31
SKU04137,1420,3144500.89,755,30,3,2022-01-01,2025-12-29
SKU04138,3115,6049560.199999999,1612,30,3,2022-01-03,2025-12-31
SKU04139,1691,2668157.17,896,30,3,2022-01-02,2025-12-30
SKU04140,12408,3851972.62,6630,30,3,2022-01-01,2025-12-31
SKU04141,3495,870890.78,1863,30,3,2022-01-02,2025-12-31
SKU04142,1167,157905.21,628,30,3,2022-01-05,2025-12-29
SKU04143,3890,1509882.53,2066,30,3,2022-01-02,2025-12-31
SKU04144,1322,81153.13,676,30,3,2022-01-04,2025-12-30
SKU04145,1219,333275.23000000004,672,30,3,2022-01-08,2025-12-31
SKU04146,1342,285156.7,701,30,3,2022-01-03,2025-12-30
SKU04147,1243,200801.81,655,30,3,2022-01-04,2025-12-31
SKU04148,1532,1215551.6099999999,815,30,3,2022-01-02,2025-12-31
SKU04149,1298,276545.39,690,30,3,2022-01-02,2025-12-30
SKU04150,1746,233946.9,906,30,3,2022-01-01,2025-12-31
SKU04151,1731,692854.28,903,30,3,2022-01-01,2025-12-31
SKU04152,1194,1273953.84,649,30,3,2022-01-01,2025-12-31
SKU04153,1281,163116.96000000002,676,30,3,2022-01-02,2025-12-31
SKU04154,131467,42699803.03,69501,30,3,2022-01-01,2025-12-31
SKU04155,7367,18031316.49,3843,30,3,2022-01-01,2025-12-31
SKU04156,4754,16135975.88,2513,30,3,2022-01-01,2025-12-31
SKU04157,27444,69101853.92,14691,30,3,2022-01-01,2025-12-31
SKU04158,1294,3147537.8,692,30,3,2022-01-02,2025-12-30
SKU04159,6241,12774096.52,3319,30,3,2022-01-01,2025-12-31
SKU04160,1239,424645.81,669,30,3,2022-01-01,2025-12-31
SKU04161,9187,1641984.5999999999,4872,30,3,2022-01-01,2025-12-31
SKU04162,7600,2574534.92,4090,30,3,2022-01-01,2025-12-31
SKU04163,1615,626423.4299999999,850,30,3,2022-01-01,2025-12-29
SKU04164,1497,222684.05000000002,795,30,3,2022-01-03,2025-12-30
SKU04165,5770,12449551.41,3071,30,3,2022-01-03,2025-12-31
SKU04166,41684,10311317.13,22157,30,3,2022-01-01,2025-12-31
SKU04167,1570,294575.35,834,30,3,2022-01-03,2025-12-31
SKU04168,4531,2974772.73,2453,30,3,2022-01-01,2025-12-31
SKU04169,1302,2442555.61,675,30,3,2022-01-04,2025-12-31
SKU04170,4556,1661767.29,2405,30,3,2022-01-01,2025-12-31
SKU04171,1414,871154.8,747,30,3,2022-01-01,2025-12-30
SKU04172,1297,425252.79,706,30,3,2022-01-08,2025-12-31
SKU04173,1611,356100.46,849,30,3,2022-01-06,2025-12-31
SKU04174,1883,137179.88,953,30,3,2022-01-02,2025-12-31
SKU04175,2972,565238.44,1575,30,3,2022-01-01,2025-12-31
SKU04176,2723,705983.17,1445,30,3,2022-01-02,2025-12-29
SKU04177,2060,5032560.34,1117,30,3,2022-01-02,2025-12-31
SKU04178,1709,473231.37,930,30,3,2022-01-02,2025-12-31
SKU04179,1785,242470.12,940,30,3,2022-01-03,2025-12-29
SKU04180,1590,1860112.38,882,30,3,2022-01-04,2025-12-30
SKU04181,6908,410436.6,3666,30,3,2022-01-01,2025-12-31
SKU04182,1862,423255.18,983,30,3,2022-01-06,2025-12-30
SKU04183,1829,1277222.6,985,30,3,2022-01-01,2025-12-30
SKU04184,2027,1613482.54,1117,30,3,2022-01-02,2025-12-31
SKU04185,9563,719861.03,5065,30,3,2022-01-01,2025-12-31
SKU04186,5289,881247.32,2798,30,3,2022-01-01,2025-12-31
SKU04187,1950,2210922.1999999997,990,30,3,2022-01-01,2025-12-30
SKU04188,5993,1014296.56,3153,30,3,2022-01-01,2025-12-31
SKU04189,1725,2113565.7800000003,915,30,3,2022-01-07,2025-12-26
SKU04190,1489,378484.91000000003,780,30,3,2022-01-01,2025-12-27
SKU04191,26561,2625161.52,14055,30,3,2022-01-01,2025-12-31
SKU04192,1608,235519.25999999998,839,30,3,2022-01-01,2025-12-28
SKU04193,1896,386076.77999999997,1026,30,3,2022-01-01,2025-12-31
SKU04194,1213,227328.66,657,30,3,2022-01-02,2025-12-30
SKU04195,1404,570687.43,749,30,3,2022-01-02,2025-12-27
SKU04196,4022,1705389.42,2130,30,3,2022-01-01,2025-12-31
SKU04197,10114,3380611.21,5365,30,3,2022-01-01,2025-12-31
SKU04198,7416,855766.16,3957,30,3,2022-01-01,2025-12-31
SKU04199,1469,2417335.95,796,30,3,2022-01-08,2025-12-31
SKU04200,2525,1218673.78,1377,30,3,2022-01-03,2025-12-31
SKU04201,2590,1707570.18,1351,30,3,2022-01-01,2025-12-31
SKU04202,1792,1773530.72,997,30,3,2022-01-01,2025-12-31
SKU04203,2090,1374978.77,1130,30,3,2022-01-01,2025-12-31
SKU04204,7403,4985409.19,3975,30,3,2022-01-02,2025-12-31
SKU04205,2126,643453.03,1139,30,3,2022-01-01,2025-12-30
SKU04206,5070,3173253.53,2643,30,3,2022-01-01,2025-12-31
SKU04207,2660,415576.35,1403,30,3,2022-01-01,2025-12-29
SKU04208,1981,804735.92,1044,30,3,2022-01-08,2025-12-31
SKU04209,1374,2476447.65,758,30,3,2022-01-02,2025-12-28
SKU04210,1980,77375.52,1050,30,3,2022-01-01,2025-12-31
SKU04211,2574,741903.59,1391,30,3,2022-01-02,2025-12-30
SKU04212,1224,1754609.21,669,30,3,2022-01-05,2025-12-31
SKU04213,1339,689649.14,684,30,3,2022-01-03,2025-12-28
SKU04214,2957,94584.02,1644,30,3,2022-01-01,2025-12-30
SKU04215,1233,592946.69,659,30,3,2022-01-08,2025-12-31
SKU04216,1403,1860948.29,741,30,3,2022-01-02,2025-12-31
SKU04217,1347,236595.54,714,30,3,2022-01-11,2025-12-30
SKU04218,2462,217310.07,1287,30,3,2022-01-02,2025-12-31
SKU04219,1922,360901.68,989,30,3,2022-01-02,2025-12-30
SKU04220,1327,863293.9700000001,702,30,3,2022-01-05,2025-12-30
SKU04221,1486,615699.71,793,30,3,2022-01-02,2025-12-30
SKU04222,1181,131524.38999999998,628,30,3,2022-01-02,2025-12-29
SKU04223,2602,107457.38,1384,30,3,2022-01-04,2025-12-31
SKU04224,1502,3292576.58,815,30,3,2022-01-06,2025-12-31
SKU04225,1360,212159.37,729,30,3,2022-01-03,2025-12-30
SKU04226,1825,640369.63,961,30,3,2022-01-04,2025-12-31
SKU04227,5756,1531504.41,3048,30,3,2022-01-01,2025-12-31
SKU04228,1356,100497.85,715,30,3,2022-01-03,2025-12-31
SKU04229,1872,250730.25,979,30,3,2022-01-02,2025-12-31
SKU04230,1503,231367.02,821,30,3,2022-01-04,2025-12-30
SKU04231,1514,35979.63,822,30,3,2022-01-01,2025-12-31
SKU04232,2013,184303.74,1088,30,3,2022-01-05,2025-12-31
SKU04233,5001,1278095.53,2660,30,3,2022-01-01,2025-12-31
SKU04234,3061,2385761.64,1644,30,3,2022-01-01,2025-12-31
SKU04235,8581,1657341.4000000001,4588,30,3,2022-01-01,2025-12-31
SKU04236,1369,2246354.44,694,30,3,2022-01-01,2025-12-30
SKU04237,3017,704581.03,1622,30,3,2022-01-01,2025-12-31
SKU04238,1834,462412.33999999997,976,30,3,2022-01-01,2025-12-31
SKU04239,1643,711085.89,895,30,3,2022-01-01,2025-12-31
SKU04240,8047,5305324.08,4342,30,3,2022-01-01,2025-12-31
SKU04241,2838,103329.87999999999,1521,30,3,2022-01-01,2025-12-31
SKU04242,3321,3417284.71,1754,30,3,2022-01-01,2025-12-31
SKU04243,2735,219790.2,1468,30,3,2022-01-01,2025-12-31
SKU04244,1321,239079.22999999998,710,30,3,2022-01-04,2025-12-31
SKU04245,19436,3977876.83,10367,30,3,2022-01-01,2025-12-31
SKU04246,1460,796430.77,793,30,3,2022-01-04,2025-12-31
SKU04247,2382,165538.08,1244,30,3,2022-01-01,2025-12-31
SKU04248,2066,308857.09,1090,30,3,2022-01-02,2025-12-31
SKU04249,1236,175502.53,669,30,3,2022-01-01,2025-12-31
SKU04250,1173,1492583.37,607,30,3,2022-01-03,2025-12-29
SKU04251,1416,245656.71000000002,749,30,3,2022-01-03,2025-12-31
SKU04252,2682,291120.9,1442,30,3,2022-01-01,2025-12-31
SKU04253,1404,170799.5,750,30,3,2022-01-04,2025-12-24
SKU04254,2565,252169.97999999998,1361,30,3,2022-01-01,2025-12-31
SKU04255,5502,1470635.3,2918,30,3,2022-01-01,2025-12-31
SKU04256,2306,4076504.76,1213,30,3,2022-01-01,2025-12-31
SKU04257,2801,746565.3999999999,1480,30,3,2022-01-03,2025-12-31
SKU04258,1772,78738.37999999999,920,30,3,2022-01-03,2025-12-30
SKU04259,2200,260186.9,1148,30,3,2022-01-02,2025-12-31
SKU04260,2343,453164.77999999997,1222,30,3,2022-01-03,2025-12-31
SKU04261,1195,111537.72,645,30,3,2022-01-03,2025-12-28
SKU04262,1321,896116.44,735,30,3,2022-01-03,2025-12-31
SKU04263,1815,481528.4,953,30,3,2022-01-01,2025-12-30
SKU04264,8528,20358569.88,4484,30,3,2022-01-01,2025-12-31
SKU04265,1295,102471.45,717,30,3,2022-01-05,2025-12-31
SKU04266,2877,518839.85000000003,1538,30,3,2022-01-01,2025-12-31
SKU04267,1350,622686.0800000001,720,30,3,2022-01-03,2025-12-31
SKU04268,2327,305059.02,1245,30,3,2022-01-05,2025-12-31
SKU04269,2670,6817407.17,1397,30,3,2022-01-01,2025-12-31
SKU04270,1469,207112.09,769,30,3,2022-01-02,2025-12-31
SKU04271,1481,1651946.25,817,30,3,2022-01-01,2025-12-31
SKU04272,3660,822070.33,1935,30,3,2022-01-01,2025-12-31
SKU04273,11824,19829457.72,6283,30,3,2022-01-01,2025-12-31
SKU04274,1672,244140.34000000003,892,30,3,2022-01-06,2025-12-30
SKU04275,8341,1881671.72,4422,30,3,2022-01-01,2025-12-31
SKU04276,2853,3233411.36,1496,30,3,2022-01-04,2025-12-31
SKU04277,4090,1106310.25,2172,30,3,2022-01-01,2025-12-31
SKU04278,1988,829368.73,1069,30,3,2022-01-03,2025-12-31
SKU04279,1595,692900.74,835,30,3,2022-01-02,2025-12-31
SKU04280,13064,3909692.85,6989,30,3,2022-01-01,2025-12-31
SKU04281,1313,285902.54,716,30,3,2022-01-03,2025-12-28
SKU04282,1344,205074.36000000002,696,30,3,2022-01-02,2025-12-29
SKU04283,3268,5718214.29,1694,30,3,2022-01-02,2025-12-31
SKU04284,5588,469721.84,3017,30,3,2022-01-02,2025-12-31
SKU04285,1554,1599335.74,844,30,3,2022-01-01,2025-12-30
SKU04286,3820,792925.36,1956,30,3,2022-01-01,2025-12-31
SKU04287,1475,1190791.17,768,30,3,2022-01-02,2025-12-29
SKU04288,4871,791120.9,2599,30,3,2022-01-01,2025-12-30
SKU04289,1922,971330.98,1021,30,3,2022-01-04,2025-12-31
SKU04290,3180,589480.53,1704,30,3,2022-01-01,2025-12-31
SKU04291,1502,406782.97,775,30,3,2022-01-03,2025-12-31
SKU04292,1368,227248.27,695,30,3,2022-01-04,2025-12-31
SKU04293,1743,1473274.11,949,30,3,2022-01-02,2025-12-31
SKU04294,3436,1626619.2,1827,30,3,2022-01-02,2025-12-31
SKU04295,1497,3272440.15,771,30,3,2022-01-04,2025-12-31
SKU04296,2166,641007.92,1149,30,3,2022-01-01,2025-12-31
SKU04297,1759,540423.51,924,30,3,2022-01-01,2025-12-30
SKU04298,1644,185725.76,855,30,3,2022-01-01,2025-12-30
SKU04299,1852,1183225.1700000002,988,30,3,2022-01-01,2025-12-31
SKU04300,1354,2306294.76,712,30,3,2022-01-01,2025-12-31
SKU04301,1748,864716.84,936,30,3,2022-01-01,2025-12-31
SKU04302,2921,479249.63,1514,30,3,2022-01-04,2025-12-31
SKU04303,2007,383558.70999999996,1097,30,3,2022-01-01,2025-12-29
SKU04304,1759,650048.25,924,30,3,2022-01-04,2025-12-31
SKU04305,13274,9774272.290000001,7077,30,3,2022-01-01,2025-12-31
SKU04306,3680,557877.07,1956,30,3,2022-01-02,2025-12-31
SKU04307,5570,1457804.4,2992,30,3,2022-01-01,2025-12-31
SKU04308,1440,200521.91,766,30,3,2022-01-03,2025-12-30
SKU04309,5402,643070.81,2875,30,3,2022-01-01,2025-12-31
SKU04310,1640,621252.5599999999,879,30,3,2022-01-04,2025-12-30
SKU04311,4016,396205.43,2179,30,3,2022-01-04,2025-12-31
SKU04312,1810,496370.18999999994,953,30,3,2022-01-01,2025-12-31
SKU04313,2214,1327600.85,1173,30,3,2022-01-02,2025-12-30
SKU04314,2975,1586406.04,1564,30,3,2022-01-02,2025-12-31
SKU04315,14199,6710257.42,7510,30,3,2022-01-01,2025-12-31
SKU04316,1672,116644.77,891,30,3,2022-01-03,2025-12-31
SKU04317,8995,13518261.1,4730,30,3,2022-01-01,2025-12-31
SKU04318,21040,4058080.27,11251,30,3,2022-01-01,2025-12-31
SKU04319,1229,915433.24,664,30,3,2022-01-05,2025-12-30
SKU04320,2713,7491304.91,1440,30,3,2022-01-01,2025-12-31
SKU04321,1182976,1066897717.2099999,606102,30,3,2022-01-01,2025-12-31
SKU04322,3782,1803598.98,2009,30,3,2022-01-01,2025-12-30
SKU04323,1843,441958.74,994,30,3,2022-01-03,2025-12-31
SKU04324,2983,237885.38,1587,30,3,2022-01-01,2025-12-31
SKU04325,1371,3695905.08,748,30,3,2022-01-02,2025-12-31
SKU04326,3168,493009.76999999996,1677,30,3,2022-01-03,2025-12-31
SKU04327,1679,78768.37,904,30,3,2022-01-01,2025-12-31
SKU04328,1775,259229.87000000002,943,30,3,2022-01-08,2025-12-28
SKU04329,41349,94686037.62,21957,30,3,2022-01-01,2025-12-31
SKU04330,1507,643128.25,791,30,3,2022-01-04,2025-12-31
SKU04331,1687,471978.96,909,30,3,2022-01-04,2025-12-31
SKU04332,2692,356309.87,1414,30,3,2022-01-03,2025-12-31
SKU04333,1833,1342099.12,975,30,3,2022-01-01,2025-12-31
SKU04334,1389,373925.31,723,30,3,2022-01-04,2025-12-30
SKU04335,2627,704967.02,1408,30,3,2022-01-03,2025-12-31
SKU04336,1341,1035304.68,723,30,3,2022-01-01,2025-12-30
SKU04337,2210,1057303.32,1183,30,3,2022-01-03,2025-12-27
SKU04338,4808,731955.88,2569,30,3,2022-01-02,2025-12-31
SKU04339,8262,11914037.11,4358,30,3,2022-01-01,2025-12-31
