date,year,channel,total_value,quantity,transactions,active_stores,active_products
2025-01-28,2025,Online,1919398.7,3248,904,30,1154
2025-01-29,2025,In-Store,3591152.39,6017,1699,30,1791
2025-01-29,2025,Mobile App,957501.78,1655,478,30,649
2025-01-29,2025,Online,2038629.58,3610,958,30,1184
2025-01-30,2025,In-Store,3823518.06,6356,1722,30,1843
2025-01-30,2025,Mobile App,964658.0,1522,413,30,609
2025-01-30,2025,Online,2012204.12,3287,966,30,1174
2025-01-31,2025,In-Store,3798456.53,6439,1724,30,1890
2025-01-31,2025,Mobile App,1027198.51,1662,454,30,649
2025-01-31,2025,Online,2050662.94,3314,884,30,1105
2025-02-01,2025,In-Store,3851145.42,6441,1799,30,1820
2025-02-01,2025,Mobile App,1104258.95,1809,511,30,698
2025-02-01,2025,Online,2101014.76,3603,1029,30,1248
2025-02-02,2025,In-Store,3884501.07,6580,1802,30,1905
2025-02-02,2025,Mobile App,861507.61,1576,447,30,629
2025-02-02,2025,Online,2152457.49,3625,973,30,1215
2025-02-03,2025,In-Store,3931896.2,6369,1752,30,1813
2025-02-03,2025,Mobile App,1105135.28,1846,514,30,744
2025-02-03,2025,Online,1945714.11,3266,941,30,1134
2025-02-04,2025,In-Store,3896773.9,6459,1783,30,1886
2025-02-04,2025,Mobile App,1077962.28,1861,498,30,748
2025-02-04,2025,Online,2040865.49,3515,962,30,1229
2025-02-05,2025,In-Store,3804237.43,6535,1774,30,1870
2025-02-05,2025,Mobile App,1054592.87,1789,505,30,730
2025-02-05,2025,Online,1997902.44,3454,936,30,1191
2025-02-06,2025,In-Store,3862262.06,6608,1819,30,1904
2025-02-06,2025,Mobile App,1063278.05,1833,495,30,716
2025-02-06,2025,Online,1976301.07,3524,961,30,1194
2025-02-07,2025,In-Store,2268996.56,6678,1802,30,1926
2025-02-07,2025,Mobile App,571352.81,1709,485,30,678
2025-02-07,2025,Online,1207224.71,3517,983,30,1256
2025-02-08,2025,In-Store,2333713.08,6554,1807,30,1900
2025-02-08,2025,Mobile App,524885.78,1637,464,30,665
2025-02-08,2025,Online,1196762.65,3480,977,30,1233
2025-02-09,2025,In-Store,2268572.84,6497,1757,30,1876
2025-02-09,2025,Mobile App,620561.88,1703,489,30,669
2025-02-09,2025,Online,1319697.49,3632,979,30,1217
2025-02-10,2025,In-Store,2232446.98,6412,1793,30,1885
2025-02-10,2025,Mobile App,639105.3,1734,490,30,718
2025-02-10,2025,Online,1398739.39,3703,1003,30,1247
2025-02-11,2025,In-Store,2292022.7600000002,6524,1822,30,1908
2025-02-11,2025,Mobile App,532372.11,1594,459,30,632
2025-02-11,2025,Online,1104257.4,3279,940,30,1152
2025-02-12,2025,In-Store,2312079.6,6529,1826,30,1855
2025-02-12,2025,Mobile App,674328.39,1856,500,30,703
2025-02-12,2025,Online,1164236.49,3445,960,30,1202
2025-02-13,2025,In-Store,2249726.38,6635,1803,30,1862
2025-02-13,2025,Mobile App,619300.85,1736,475,30,651
2025-02-13,2025,Online,1117037.96,3515,985,30,1214
2025-02-14,2025,In-Store,2375255.64,6623,1832,30,1891
2025-02-14,2025,Mobile App,627254.61,1787,483,30,669
2025-02-14,2025,Online,1185596.33,3270,938,30,1170
2025-02-15,2025,In-Store,2398154.94,6946,1888,30,1934
2025-02-15,2025,Mobile App,759572.76,2028,540,30,760
2025-02-15,2025,Online,1234267.37,3508,961,30,1212
2025-02-16,2025,In-Store,2396039.6,6852,1862,30,1958
2025-02-16,2025,Mobile App,605717.04,1788,501,30,706
2025-02-16,2025,Online,1126356.96,3318,956,30,1184
2025-02-17,2025,In-Store,2441904.7,6788,1829,30,1899
2025-02-17,2025,Mobile App,558263.07,1653,453,30,660
2025-02-17,2025,Online,1203795.21,3465,926,30,1213
2025-02-18,2025,In-Store,2074601.95,6089,1742,30,1815
2025-02-18,2025,Mobile App,663794.2,1905,522,30,777
2025-02-18,2025,Online,1283829.95,3621,993,30,1227
2025-02-19,2025,In-Store,2167976.17,6446,1794,30,1923
2025-02-19,2025,Mobile App,668859.25,1868,525,30,730
2025-02-19,2025,Online,1274566.65,3575,933,30,1178
2025-02-20,2025,In-Store,2283996.33,6571,1811,30,1890
2025-02-20,2025,Mobile App,622053.53,1778,494,30,690
2025-02-20,2025,Online,1244263.16,3513,949,30,1242
2025-02-21,2025,In-Store,2269475.31,6362,1750,30,1829
2025-02-21,2025,Mobile App,579796.99,1613,452,30,644
2025-02-21,2025,Online,1236318.61,3388,962,30,1162
2025-02-22,2025,In-Store,2287847.39,6650,1815,30,1930
2025-02-22,2025,Mobile App,547169.37,1636,462,30,658
2025-02-22,2025,Online,1293313.66,3465,996,30,1221
2025-02-23,2025,In-Store,2261167.15,6346,1780,30,1905
2025-02-23,2025,Mobile App,568479.41,1762,501,30,697
2025-02-23,2025,Online,1084272.05,3338,958,30,1195
2025-02-24,2025,In-Store,2228454.1,6387,1788,30,1898
2025-02-24,2025,Mobile App,659667.66,1798,474,30,698
2025-02-24,2025,Online,1237396.28,3523,982,30,1208
2025-02-25,2025,In-Store,3948144.94,6395,1782,30,1857
2025-02-25,2025,Mobile App,1051205.65,1687,477,30,660
2025-02-25,2025,Online,2327551.45,3747,1023,30,1281
2025-02-26,2025,In-Store,4017276.76,6629,1811,30,1866
2025-02-26,2025,Mobile App,1089943.25,1729,483,30,654
2025-02-26,2025,Online,1981362.29,3329,946,30,1158
2025-02-27,2025,In-Store,3989816.44,6385,1762,30,1857
2025-02-27,2025,Mobile App,1143181.8,1818,496,30,699
2025-02-27,2025,Online,2142599.52,3535,965,30,1194
2025-02-28,2025,In-Store,4099676.66,6802,1904,30,1949
2025-02-28,2025,Mobile App,1075096.44,1770,509,30,698
2025-02-28,2025,Online,2278269.89,3654,1008,30,1205
2025-03-01,2025,In-Store,4465221.92,7479,1993,30,2010
2025-03-01,2025,Mobile App,1110070.36,1794,511,30,710
2025-03-01,2025,Online,2279974.42,3572,999,30,1225
2025-03-02,2025,In-Store,4168455.02,6723,1869,30,1898
2025-03-02,2025,Mobile App,1199232.29,2026,538,30,766
2025-03-02,2025,Online,2416175.29,3898,1056,30,1297
2025-03-03,2025,In-Store,4259042.99,6786,1864,30,1938
2025-03-03,2025,Mobile App,1107194.84,1820,516,30,723
2025-03-03,2025,Online,2197642.86,3672,1020,30,1255
2025-03-04,2025,In-Store,4467484.35,7246,1977,30,2009
2025-03-04,2025,Mobile App,1226525.05,2022,554,30,784
2025-03-04,2025,Online,2372297.53,3817,1045,30,1283
2025-03-05,2025,In-Store,4400473.98,6881,1915,30,1961
2025-03-05,2025,Mobile App,1071454.24,1716,475,30,674
2025-03-05,2025,Online,2436452.43,3800,1058,30,1252
2025-03-06,2025,In-Store,4271640.54,6512,1815,30,1884
2025-03-06,2025,Mobile App,1239707.99,1977,544,30,746
2025-03-06,2025,Online,2338449.42,3792,1037,30,1256
2025-03-07,2025,In-Store,4579472.58,7328,2026,30,2062
2025-03-07,2025,Mobile App,1210510.11,2018,527,30,784
2025-03-07,2025,Online,2305671.74,3757,1023,30,1282
2025-03-08,2025,In-Store,4410364.07,7107,1978,30,1990
2025-03-08,2025,Mobile App,1113768.58,1829,530,30,716
2025-03-08,2025,Online,2240451.51,3607,1008,30,1243
2025-03-09,2025,In-Store,4404035.47,7206,1975,30,1981
2025-03-09,2025,Mobile App,1307889.04,2146,589,30,789
2025-03-09,2025,Online,2199675.33,3694,1051,30,1283
2025-03-10,2025,In-Store,4129192.46,7048,1879,30,2019
2025-03-10,2025,Mobile App,1247529.37,1966,519,30,732
2025-03-10,2025,Online,2245301.92,3638,991,30,1244
2025-03-11,2025,In-Store,4171552.48,6851,1887,30,1947
2025-03-11,2025,Mobile App,1237285.64,2008,540,30,749
2025-03-11,2025,Online,2371391.45,3869,1065,30,1279
2025-03-12,2025,In-Store,4427299.9,7111,1988,30,1990
2025-03-12,2025,Mobile App,1220683.19,1908,509,30,726
2025-03-12,2025,Online,2205973.12,3758,1006,30,1230
2025-03-13,2025,In-Store,4062735.58,6850,1907,30,1972
2025-03-13,2025,Mobile App,1096669.8,1941,533,30,744
2025-03-13,2025,Online,2448585.53,3897,1044,30,1271
2025-03-14,2025,In-Store,4393258.87,7162,1977,30,2002
2025-03-14,2025,Mobile App,1286218.46,2081,549,30,765
2025-03-14,2025,Online,2256108.78,3727,1025,30,1232
2025-03-15,2025,In-Store,4228339.13,7089,1963,30,2021
2025-03-15,2025,Mobile App,1071099.68,1798,500,30,704
2025-03-15,2025,Online,2243826.21,3751,1020,30,1247
2025-03-16,2025,In-Store,4133569.51,6744,1860,30,1921
2025-03-16,2025,Mobile App,1162494.24,1925,532,30,750
2025-03-16,2025,Online,2195028.48,3674,1047,30,1275
2025-03-17,2025,In-Store,3964549.31,6740,1900,30,1964
2025-03-17,2025,Mobile App,1046446.53,1736,513,30,691
2025-03-17,2025,Online,2461972.48,3869,1089,30,1291
2025-03-18,2025,In-Store,4365004.7,7189,1998,30,2005
2025-03-18,2025,Mobile App,1248047.39,2118,588,30,808
2025-03-18,2025,Online,2297013.64,3821,1050,30,1266
2025-03-19,2025,In-Store,3993817.87,6856,1893,30,1970
2025-03-19,2025,Mobile App,1238272.18,1959,538,30,755
2025-03-19,2025,Online,2279007.72,3808,1048,30,1226
2025-03-20,2025,In-Store,4050500.37,6946,1945,30,1950
2025-03-20,2025,Mobile App,1239514.97,1937,550,30,773
2025-03-20,2025,Online,2072180.05,3472,1018,30,1230
2025-03-21,2025,In-Store,4093538.75,6952,1911,30,1935
2025-03-21,2025,Mobile App,1029097.75,1784,509,30,716
2025-03-21,2025,Online,2213652.46,3607,1009,30,1250
2025-03-22,2025,In-Store,3942818.68,6532,1873,30,1880
2025-03-22,2025,Mobile App,1256934.74,2006,547,30,757
2025-03-22,2025,Online,2387727.46,3737,1047,30,1290
2025-03-23,2025,In-Store,4089576.43,6783,1870,30,1930
2025-03-23,2025,Mobile App,1181680.89,1849,536,30,726
2025-03-23,2025,Online,2152650.8,3666,1037,30,1241
2025-03-24,2025,In-Store,4420875.77,7168,1962,30,1974
2025-03-24,2025,Mobile App,1128083.44,1994,523,30,779
2025-03-24,2025,Online,2403078.54,3916,1075,30,1281
2025-03-25,2025,In-Store,4376809.6,7297,2014,30,2021
2025-03-25,2025,Mobile App,1186062.23,1985,512,30,764
2025-03-25,2025,Online,2128749.69,3555,982,30,1224
2025-03-26,2025,In-Store,4228185.54,7096,1963,30,1999
2025-03-26,2025,Mobile App,1171348.22,1805,523,30,716
2025-03-26,2025,Online,2070856.9,3596,998,30,1212
2025-03-27,2025,In-Store,4451154.13,7118,1964,30,2019
2025-03-27,2025,Mobile App,1114634.43,1823,501,30,733
2025-03-27,2025,Online,2230577.99,3773,1025,30,1253
2025-03-28,2025,In-Store,4282355.96,7035,1971,30,1925
2025-03-28,2025,Mobile App,883090.23,1518,438,30,638
2025-03-28,2025,Online,2241115.23,3719,1015,30,1235
2025-03-29,2025,In-Store,4123479.74,7077,1898,30,1990
2025-03-29,2025,Mobile App,1254311.61,1967,546,30,775
2025-03-29,2025,Online,2167737.27,3604,1021,30,1237
2025-03-30,2025,In-Store,4202265.03,7071,1965,30,2041
2025-03-30,2025,Mobile App,1198949.42,1972,533,30,724
2025-03-30,2025,Online,1965408.43,3493,949,30,1204
2025-03-31,2025,In-Store,4650485.6,7288,1992,30,2054
2025-03-31,2025,Mobile App,1115893.88,1917,511,30,739
2025-03-31,2025,Online,2572538.58,4229,1111,30,1345
2025-04-01,2025,In-Store,4605275.87,7514,2063,30,2109
2025-04-01,2025,Mobile App,1240334.8,1928,522,30,740
2025-04-01,2025,Online,2448217.58,4100,1129,30,1330
2025-04-02,2025,In-Store,4352411.92,7222,1998,30,2036
2025-04-02,2025,Mobile App,1128632.63,2004,548,30,748
2025-04-02,2025,Online,2305922.49,3885,1088,30,1308
2025-04-03,2025,In-Store,4304252.22,6920,1937,30,1999
2025-04-03,2025,Mobile App,1115716.08,1828,520,30,714
2025-04-03,2025,Online,2389905.74,3840,1036,30,1264
2025-04-04,2025,In-Store,4451416.81,7159,2001,30,1966
2025-04-04,2025,Mobile App,1067384.83,1785,514,30,698
2025-04-04,2025,Online,2363461.36,3792,1050,30,1263
2025-04-05,2025,In-Store,4329350.13,7070,1976,30,2007
2025-04-05,2025,Mobile App,1131602.74,1833,516,30,731
2025-04-05,2025,Online,2426881.29,3869,1060,30,1309
2025-04-06,2025,In-Store,4523759.68,7399,2023,30,2019
2025-04-06,2025,Mobile App,1301349.57,2173,588,30,835
2025-04-06,2025,Online,2458582.15,4033,1079,30,1289
2025-04-07,2025,In-Store,4518482.68,7413,1992,30,2069
2025-04-07,2025,Mobile App,1080091.57,1792,526,30,700
2025-04-07,2025,Online,2299811.89,3733,1062,30,1242
2025-04-08,2025,In-Store,4423903.06,6940,1947,30,1972
2025-04-08,2025,Mobile App,1184647.61,1978,529,30,751
2025-04-08,2025,Online,2453081.04,3928,1082,30,1302
2025-04-09,2025,In-Store,4369123.53,7062,1992,30,1995
2025-04-09,2025,Mobile App,1147009.55,1873,517,30,711
2025-04-09,2025,Online,2524623.76,4104,1135,30,1343
2025-04-10,2025,In-Store,4461883.22,7066,1976,30,2037
2025-04-10,2025,Mobile App,1247538.32,2056,571,30,769
2025-04-10,2025,Online,2317675.88,3923,1078,30,1307
2025-04-11,2025,In-Store,4752330.24,7540,2030,30,2023
2025-04-11,2025,Mobile App,1379928.48,2032,548,30,793
2025-04-11,2025,Online,2536273.07,4092,1160,30,1339
2025-04-12,2025,In-Store,4584848.68,7337,1999,30,2047
2025-04-12,2025,Mobile App,1298671.08,2095,562,30,805
2025-04-12,2025,Online,2478736.83,4127,1127,30,1323
2025-04-13,2025,In-Store,4521341.82,7285,1999,30,1978
2025-04-13,2025,Mobile App,1188337.38,1851,531,30,693
2025-04-13,2025,Online,2307168.89,3626,1014,30,1224
2025-04-14,2025,In-Store,4695813.56,7447,2015,30,2032
2025-04-14,2025,Mobile App,1279850.46,1998,561,30,791
2025-04-14,2025,Online,2372691.4,3898,1077,30,1296
2025-04-15,2025,In-Store,4398918.95,7170,1991,30,2003
2025-04-15,2025,Mobile App,1118111.28,1788,516,30,713
2025-04-15,2025,Online,2491197.93,3852,1056,30,1274
2025-04-16,2025,In-Store,4231177.73,7173,1989,30,2035
2025-04-16,2025,Mobile App,1124781.11,1829,517,30,724
2025-04-16,2025,Online,2310341.53,3662,986,30,1202
2025-04-17,2025,In-Store,4283130.36,6957,1929,30,1957
2025-04-17,2025,Mobile App,1057713.03,1802,506,30,716
2025-04-17,2025,Online,2608554.44,4163,1142,30,1391
2025-04-18,2025,In-Store,4926100.18,7614,2054,30,2070
2025-04-18,2025,Mobile App,1298843.25,2058,557,30,787
2025-04-18,2025,Online,2373551.34,3972,1121,30,1389
2025-04-19,2025,In-Store,4498139.64,7253,2025,30,2050
2025-04-19,2025,Mobile App,1214956.46,2052,556,30,757
2025-04-19,2025,Online,2552740.67,4179,1127,30,1362
2025-04-20,2025,In-Store,4791414.01,7648,2085,30,2067
2025-04-20,2025,Mobile App,1130665.77,1968,553,30,745
2025-04-20,2025,Online,2502988.13,4021,1107,30,1327
2025-04-21,2025,In-Store,4530474.61,7267,1955,30,2037
2025-04-21,2025,Mobile App,1286707.69,1966,541,30,763
2025-04-21,2025,Online,2540389.09,3940,1092,30,1336
2025-04-22,2025,In-Store,4477609.46,7261,1964,30,2042
2025-04-22,2025,Mobile App,1232570.26,2058,576,30,783
2025-04-22,2025,Online,2368400.27,4022,1092,30,1341
2025-04-23,2025,In-Store,4430500.07,7188,1953,30,1996
2025-04-23,2025,Mobile App,1250022.21,1932,556,30,751
2025-04-23,2025,Online,2305716.38,3783,1059,30,1243
2025-04-24,2025,In-Store,4598012.43,7278,2002,30,2017
2025-04-24,2025,Mobile App,1311565.77,2023,558,30,753
2025-04-24,2025,Online,2260168.58,3828,1059,30,1265
2025-04-25,2025,In-Store,4378376.45,7119,1984,30,1962
2025-04-25,2025,Mobile App,1124633.07,1949,522,30,754
2025-04-25,2025,Online,2287655.5,3664,1058,30,1286
2025-04-26,2025,In-Store,4615716.03,7406,2026,30,2047
2025-04-26,2025,Mobile App,1312587.85,2110,564,30,802
2025-04-26,2025,Online,2431744.36,3928,1101,30,1323
2025-04-27,2025,In-Store,4352136.96,7152,1988,30,2018
2025-04-27,2025,Mobile App,1156181.1,1836,521,30,706
2025-04-27,2025,Online,2343433.95,3915,1057,30,1299
2025-04-28,2025,In-Store,4557560.92,7170,1975,30,2021
2025-04-28,2025,Mobile App,1223289.85,1977,547,30,755
2025-04-28,2025,Online,2380711.93,3990,1058,30,1325
2025-04-29,2025,In-Store,4386383.49,6947,1904,30,1973
2025-04-29,2025,Mobile App,1318360.64,2099,571,30,801
2025-04-29,2025,Online,2494591.23,4077,1124,30,1327
2025-04-30,2025,In-Store,4225390.55,7126,2006,30,1968
2025-04-30,2025,Mobile App,1292615.38,2196,596,30,844
2025-04-30,2025,Online,2191993.55,3808,1083,30,1292
2025-05-01,2025,In-Store,4476984.39,7143,2007,30,2021
2025-05-01,2025,Mobile App,1278505.32,2109,592,30,804
2025-05-01,2025,Online,2542243.04,4144,1118,30,1403
2025-05-02,2025,In-Store,4498362.41,7278,2013,30,2012
2025-05-02,2025,Mobile App,1152945.13,1888,545,30,728
2025-05-02,2025,Online,2500363.93,4082,1127,30,1314
2025-05-03,2025,In-Store,4631923.99,7557,2096,30,2088
2025-05-03,2025,Mobile App,1310976.83,1986,535,30,767
2025-05-03,2025,Online,2606234.82,3974,1123,30,1325
2025-05-04,2025,In-Store,4369084.02,7210,1998,30,2002
2025-05-04,2025,Mobile App,1117891.96,1889,529,30,746
2025-05-04,2025,Online,2202550.45,3606,1043,30,1237
2025-05-05,2025,In-Store,4632763.13,7480,2076,30,2022
2025-05-05,2025,Mobile App,1276222.47,2004,557,30,779
2025-05-05,2025,Online,2548253.32,4075,1114,30,1330
2025-05-06,2025,In-Store,4837730.63,7933,2142,30,2161
2025-05-06,2025,Mobile App,1340234.82,2188,595,30,824
2025-05-06,2025,Online,2551096.62,4121,1126,30,1323
2025-05-07,2025,In-Store,4474295.33,7374,2017,30,2023
2025-05-07,2025,Mobile App,1163172.95,1795,518,30,678
2025-05-07,2025,Online,2471339.77,3874,1058,30,1260
2025-05-08,2025,In-Store,4533246.84,7252,2031,30,2037
2025-05-08,2025,Mobile App,1274244.54,1970,548,30,739
2025-05-08,2025,Online,2412367.32,3918,1067,30,1320
2025-05-09,2025,In-Store,4451579.97,7080,1904,30,1945
2025-05-09,2025,Mobile App,1209817.54,2034,541,30,726
2025-05-09,2025,Online,2337875.87,3678,1029,30,1282
2025-05-10,2025,In-Store,4448419.47,7171,1991,30,2028
2025-05-10,2025,Mobile App,1186167.48,1892,529,30,734
2025-05-10,2025,Online,2334620.94,3818,1059,30,1275
2025-05-11,2025,In-Store,4633082.77,7429,2002,30,2074
2025-05-11,2025,Mobile App,1251973.45,2085,579,30,795
2025-05-11,2025,Online,2410993.84,3884,1077,30,1274
2025-05-12,2025,In-Store,4647454.93,7571,2054,30,2052
2025-05-12,2025,Mobile App,1345097.49,2084,569,30,787
2025-05-12,2025,Online,2497874.63,4025,1087,30,1364
2025-05-13,2025,In-Store,4530674.85,7124,1965,30,2003
2025-05-13,2025,Mobile App,1242162.13,2053,554,30,776
2025-05-13,2025,Online,2662979.87,4243,1156,30,1344
2025-05-14,2025,In-Store,4484367.47,7199,2012,30,2021
2025-05-14,2025,Mobile App,1304745.96,2125,570,30,786
2025-05-14,2025,Online,2594392.3,4115,1103,30,1328
2025-05-15,2025,In-Store,4460693.5,7238,2013,30,2057
2025-05-15,2025,Mobile App,1247962.04,1937,526,30,752
2025-05-15,2025,Online,2423750.27,3782,1092,30,1304
2025-05-16,2025,In-Store,4165708.89,6772,1911,30,1917
2025-05-16,2025,Mobile App,1259293.53,2054,583,30,765
2025-05-16,2025,Online,2586594.76,3874,1058,30,1293
2025-05-17,2025,In-Store,4533771.57,7513,2081,30,2051
2025-05-17,2025,Mobile App,1228158.29,2054,554,30,771
2025-05-17,2025,Online,2502846.04,4008,1070,30,1340
2025-05-18,2025,In-Store,4452663.35,7331,2013,30,2010
2025-05-18,2025,Mobile App,1188409.93,1984,526,30,753
2025-05-18,2025,Online,2407839.13,3834,1049,30,1278
2025-05-19,2025,In-Store,4549751.64,7327,1959,30,1994
2025-05-19,2025,Mobile App,1268326.3699999999,1965,561,30,768
2025-05-19,2025,Online,2531845.28,3999,1101,30,1361
2025-05-20,2025,In-Store,4534530.05,7436,2038,30,2078
2025-05-20,2025,Mobile App,1173957.3,2066,574,30,768
2025-05-20,2025,Online,2527492.88,3973,1122,30,1341
2025-05-21,2025,In-Store,4493959.47,7303,2031,30,2047
2025-05-21,2025,Mobile App,1197819.9,2005,569,30,787
2025-05-21,2025,Online,2395483.97,3975,1106,30,1281
2025-05-22,2025,In-Store,4589392.51,7424,2072,30,2032
2025-05-22,2025,Mobile App,1239289.57,2020,557,30,761
2025-05-22,2025,Online,2278881.76,3804,1053,30,1272
2025-05-23,2025,In-Store,4458459.8,7204,1987,30,2015
2025-05-23,2025,Mobile App,1275328.88,2060,553,30,778
2025-05-23,2025,Online,2488347.55,3830,1064,30,1280
2025-05-24,2025,In-Store,4682853.41,7482,2025,30,2093
2025-05-24,2025,Mobile App,1321434.14,2134,570,30,785
2025-05-24,2025,Online,2257939.05,3843,1053,30,1271
2025-05-25,2025,In-Store,4457367.73,7338,2055,30,2079
2025-05-25,2025,Mobile App,1183858.35,1970,540,30,781
2025-05-25,2025,Online,2305356.59,3784,1053,30,1263
2025-05-26,2025,In-Store,4507848.42,7410,2053,30,2057
2025-05-26,2025,Mobile App,1385778.24,2175,587,30,810
2025-05-26,2025,Online,2381406.69,3874,1077,30,1289
2025-05-27,2025,In-Store,4689417.77,7335,2031,30,2001
2025-05-27,2025,Mobile App,1207127.82,1839,510,30,711
2025-05-27,2025,Online,2397624.84,3993,1081,30,1344
2025-05-28,2025,In-Store,4466107.32,7082,1946,30,1979
2025-05-28,2025,Mobile App,1203935.96,1996,550,30,780
2025-05-28,2025,Online,2610766.87,4121,1146,30,1397
2025-05-29,2025,In-Store,4513655.53,7322,2048,30,2037
2025-05-29,2025,Mobile App,1242114.92,2027,550,30,734
2025-05-29,2025,Online,2325164.2,3881,1076,30,1300
2025-05-30,2025,In-Store,4732494.36,7532,2059,30,2081
2025-05-30,2025,Mobile App,1299116.66,2117,557,30,779
2025-05-30,2025,Online,2484301.87,4093,1120,30,1327
2025-05-31,2025,In-Store,4841828.2,7584,2081,30,2060
2025-05-31,2025,Mobile App,1185521.2,1989,552,30,747
2025-05-31,2025,Online,2471637.52,4137,1117,30,1359
2025-06-01,2025,In-Store,4683710.42,7467,2097,30,2053
2025-06-01,2025,Mobile App,1302816.58,2159,591,30,830
2025-06-01,2025,Online,2628885.45,4141,1127,30,1339
2025-06-02,2025,In-Store,4710689.38,7546,2061,30,2062
2025-06-02,2025,Mobile App,1406183.1,2040,581,30,794
2025-06-02,2025,Online,2414935.96,4220,1162,30,1399
2025-06-03,2025,In-Store,4902783.04,7559,2074,30,2087
2025-06-03,2025,Mobile App,1312486.76,2193,606,30,832
2025-06-03,2025,Online,2719763.62,4440,1208,30,1476
2025-06-04,2025,In-Store,4835129.72,7830,2146,30,2130
2025-06-04,2025,Mobile App,1198676.72,2024,573,30,785
2025-06-04,2025,Online,2625269.4,4083,1130,30,1315
2025-06-05,2025,In-Store,4616377.25,7486,2053,30,2048
2025-06-05,2025,Mobile App,1401452.38,2371,638,30,885
2025-06-05,2025,Online,2621533.65,4222,1168,30,1391
2025-06-06,2025,In-Store,4594022.47,7359,2030,30,2013
2025-06-06,2025,Mobile App,1319060.47,2143,587,30,800
2025-06-06,2025,Online,2627021.51,4267,1197,30,1387
2025-06-07,2025,In-Store,4371953.3,7473,2074,30,2027
2025-06-07,2025,Mobile App,1272039.91,1966,563,30,752
2025-06-07,2025,Online,2466604.14,4135,1155,30,1330
2025-06-08,2025,In-Store,4610348.79,7489,2092,30,2046
2025-06-08,2025,Mobile App,1220676.98,1946,533,30,762
2025-06-08,2025,Online,2908939.44,4516,1209,30,1438
2025-06-09,2025,In-Store,4772056.21,7797,2151,30,2121
2025-06-09,2025,Mobile App,1249526.08,1948,539,30,765
2025-06-09,2025,Online,2404770.8,4041,1133,30,1327
2025-06-10,2025,In-Store,4739916.63,7601,2079,30,2081
2025-06-10,2025,Mobile App,1293905.55,2005,573,30,797
2025-06-10,2025,Online,2450054.0,4019,1131,30,1345
2025-06-11,2025,In-Store,4811760.22,7629,2089,30,2069
2025-06-11,2025,Mobile App,1227292.35,1942,542,30,757
2025-06-11,2025,Online,2537212.52,3994,1104,30,1329
2025-06-12,2025,In-Store,4899839.18,7817,2149,30,2151
2025-06-12,2025,Mobile App,1204927.98,2047,583,30,777
2025-06-12,2025,Online,2365994.83,3896,1073,30,1299
2025-06-13,2025,In-Store,4674592.57,7709,2092,30,2143
2025-06-13,2025,Mobile App,1276993.84,2045,572,30,776
2025-06-13,2025,Online,2643886.52,4258,1176,30,1408
2025-06-14,2025,In-Store,4667639.31,7530,2100,30,2105
2025-06-14,2025,Mobile App,1403436.0,2165,591,30,796
2025-06-14,2025,Online,2452666.87,4169,1150,30,1334
2025-06-15,2025,In-Store,4754862.65,7670,2092,30,2061
2025-06-15,2025,Mobile App,1316645.91,2065,560,30,769
2025-06-15,2025,Online,2546611.41,3997,1137,30,1395
2025-06-16,2025,In-Store,4885812.48,7856,2122,30,2111
2025-06-16,2025,Mobile App,1362396.24,2068,597,30,804
2025-06-16,2025,Online,2404019.51,3850,1072,30,1279
2025-06-17,2025,In-Store,4432132.09,7436,2061,30,2058
2025-06-17,2025,Mobile App,1160114.85,1945,534,30,714
2025-06-17,2025,Online,2626683.7,4196,1135,30,1394
2025-06-18,2025,In-Store,4782611.36,7586,2118,30,2081
2025-06-18,2025,Mobile App,1254137.77,2003,569,30,767
2025-06-18,2025,Online,2284253.44,3850,1079,30,1314
2025-06-19,2025,In-Store,4699965.05,7597,2128,30,2072
2025-06-19,2025,Mobile App,1260997.8,2086,576,30,790
2025-06-19,2025,Online,2650492.85,4099,1112,30,1353
2025-06-20,2025,In-Store,4920558.17,7861,2141,30,2127
2025-06-20,2025,Mobile App,1237611.75,1949,533,30,736
2025-06-20,2025,Online,2551056.03,4104,1166,30,1378
2025-06-21,2025,In-Store,4990626.0,7987,2087,30,2151
2025-06-21,2025,Mobile App,1251529.81,1964,552,30,745
2025-06-21,2025,Online,2383014.43,3928,1118,30,1289
2025-06-22,2025,In-Store,4425836.4,7316,2066,30,2026
2025-06-22,2025,Mobile App,1227316.22,2010,553,30,790
2025-06-22,2025,Online,2449453.8,4132,1155,30,1348
2025-06-23,2025,In-Store,4709488.53,7644,2132,30,2101
2025-06-23,2025,Mobile App,1189119.99,1947,544,30,753
2025-06-23,2025,Online,2516725.58,4054,1105,30,1328
2025-06-24,2025,In-Store,4820780.07,7801,2148,30,2163
2025-06-24,2025,Mobile App,1184136.94,1987,571,30,765
2025-06-24,2025,Online,2761665.43,4296,1173,30,1393
2025-06-25,2025,In-Store,4965172.3,7979,2138,30,2143
2025-06-25,2025,Mobile App,1131339.8,1883,525,30,730
2025-06-25,2025,Online,2603574.7,4201,1149,30,1368
2025-06-26,2025,In-Store,4591267.21,7414,2076,30,2103
2025-06-26,2025,Mobile App,1255689.19,1914,540,30,739
2025-06-26,2025,Online,2455126.86,4104,1112,30,1325
2025-06-27,2025,In-Store,4469280.33,7370,2107,30,2032
2025-06-27,2025,Mobile App,1289692.3,2087,616,30,815
2025-06-27,2025,Online,2552330.56,4159,1139,30,1349
2025-06-28,2025,In-Store,4769802.06,7762,2093,30,2089
